"NUMERO_OS";"DATA_ABERTURA_OS";"DATA_ENCERRAMENTO_OS";"MEIO_SOLICITACAO";"CIDADE";"BAIRRO";"QUANTIDADE_REITERACAO";"DIAMETRO_REDE"
40800008;"02/03/2017";"06/03/2017";6;RECIFE;PASSARINHO;2;63
41513911;"01/08/2017";"02/08/2017";8;RECIFE;PASSARINHO;0;32
41521885;"02/08/2017";"02/08/2017";8;RECIFE;PASSARINHO;0;20
41522729;"02/08/2017";"02/08/2017";8;RECIFE;PASSARINHO;0;20
41285497;"22/06/2017";"22/06/2017";6;RECIFE;PASSARINHO;0;63
41656207;"30/08/2017";"30/08/2017";6;RECIFE;PASSARINHO;0;60
41659271;"30/08/2017";"30/08/2017";6;RECIFE;PASSARINHO;0;20
41917698;"24/10/2017";"25/10/2017";6;RECIFE;PASSARINHO;0;63
41594655;"18/08/2017";"25/08/2017";6;RECIFE;PASSARINHO;0;63
41653388;"30/08/2017";"30/08/2017";4;RECIFE;PASSARINHO;0;20
41651710;"30/08/2017";"30/08/2017";6;RECIFE;PASSARINHO;1;20
41650969;"29/08/2017";"30/08/2017";6;RECIFE;PASSARINHO;1;32
41119761;"17/05/2017";"17/05/2017";6;RECIFE;PASSARINHO;0;63
41121295;"17/05/2017";"17/05/2017";6;RECIFE;PASSARINHO;0;63
41513653;"01/08/2017";"01/08/2017";6;RECIFE;PASSARINHO;4;20
40833773;"08/03/2017";"09/03/2017";6;RECIFE;PASSARINHO;0;32
42252354;"26/12/2017";"26/12/2017";6;RECIFE;PASSARINHO;0;20
41649976;"29/08/2017";"29/08/2017";6;RECIFE;PASSARINHO;0;32
41232905;"06/06/2017";"06/06/2017";6;RECIFE;PASSARINHO;0;32
41233507;"06/06/2017";"06/06/2017";6;RECIFE;PASSARINHO;0;32
40737131;"15/02/2017";"15/02/2017";4;RECIFE;PASSARINHO;0;63
42256191;"26/12/2017";"26/12/2017";6;RECIFE;PASSARINHO;0;20
42289809;"29/12/2017";"29/12/2017";6;RECIFE;PASSARINHO;1;20
42253053;"26/12/2017";"26/12/2017";6;RECIFE;PASSARINHO;0;20
41689308;"05/09/2017";"06/09/2017";6;RECIFE;PASSARINHO;0;100
41518590;"02/08/2017";"02/08/2017";6;RECIFE;PASSARINHO;0;20
41978448;"31/10/2017";"07/11/2017";1;RECIFE;PASSARINHO;0;20
41568442;"11/08/2017";"11/08/2017";6;RECIFE;PASSARINHO;0;20
41651895;"30/08/2017";"30/08/2017";6;RECIFE;PASSARINHO;0;20
40997667;"19/04/2017";"19/04/2017";6;RECIFE;PASSARINHO;1;20
41607681;"22/08/2017";"25/08/2017";6;RECIFE;PASSARINHO;0;20
41100251;"10/05/2017";"10/05/2017";6;RECIFE;PASSARINHO;0;20
41097365;"09/05/2017";"10/05/2017";6;RECIFE;PASSARINHO;1;20
41075173;"03/05/2017";"03/05/2017";6;RECIFE;PASSARINHO;1;20
41091355;"08/05/2017";"08/05/2017";6;RECIFE;PASSARINHO;0;20
41712299;"14/09/2017";"14/09/2017";6;RECIFE;PASSARINHO;0;20
41680257;"02/09/2017";"02/09/2017";6;RECIFE;PASSARINHO;0;32
42013168;"06/11/2017";"08/11/2017";6;RECIFE;PASSARINHO;3;20
42032826;"10/11/2017";"10/11/2017";6;RECIFE;PASSARINHO;0;20
42029595;"10/11/2017";"10/11/2017";6;RECIFE;PASSARINHO;0;60
42032016;"10/11/2017";"10/11/2017";6;RECIFE;PASSARINHO;0;20
40954983;"04/04/2017";"05/04/2017";6;RECIFE;PASSARINHO;0;20
41725841;"19/09/2017";"21/09/2017";6;RECIFE;PASSARINHO;0;20
41752051;"22/09/2017";"22/09/2017";6;RECIFE;PASSARINHO;0;20
41608089;"22/08/2017";"22/08/2017";6;RECIFE;PASSARINHO;0;32
41607679;"22/08/2017";"22/08/2017";6;RECIFE;PASSARINHO;0;20
41280507;"21/06/2017";"21/06/2017";1;RECIFE;PASSARINHO;0;20
41276970;"20/06/2017";"21/06/2017";1;RECIFE;PASSARINHO;0;20
41179737;"24/05/2017";"29/05/2017";6;RECIFE;PASSARINHO;0;20
40954964;"04/04/2017";"05/04/2017";6;RECIFE;PASSARINHO;0;32
40800319;"02/03/2017";"08/03/2017";6;RECIFE;PASSARINHO;1;20
41090274;"08/05/2017";"08/05/2017";6;RECIFE;PASSARINHO;0;20
42272262;"28/12/2017";"28/12/2017";1;RECIFE;PASSARINHO;0;20
42000684;"03/11/2017";"03/11/2017";6;RECIFE;PASSARINHO;0;20
41112967;"15/05/2017";"15/05/2017";6;RECIFE;PASSARINHO;0;20
41105729;"11/05/2017";"15/05/2017";6;RECIFE;PASSARINHO;0;60
40931291;"28/03/2017";"11/04/2017";4;RECIFE;PASSARINHO;0;20
40573178;"18/01/2017";"27/01/2017";4;RECIFE;PASSARINHO;0;100
41295203;"26/06/2017";"26/06/2017";6;RECIFE;PASSARINHO;0;20
41294570;"26/06/2017";"26/06/2017";6;RECIFE;PASSARINHO;0;20
42198760;"14/12/2017";"14/12/2017";6;RECIFE;PASSARINHO;0;63
42198405;"14/12/2017";"14/12/2017";6;RECIFE;PASSARINHO;0;63
42176779;"07/12/2017";"10/12/2017";4;RECIFE;PASSARINHO;0;20
41087290;"05/05/2017";"09/05/2017";4;RECIFE;PASSARINHO;0;20
41719720;"18/09/2017";"18/09/2017";4;RECIFE;PASSARINHO;0;20
41538505;"08/08/2017";"11/08/2017";6;RECIFE;PASSARINHO;0;32
41514414;"01/08/2017";"03/08/2017";6;RECIFE;PASSARINHO;0;100
41666309;"30/08/2017";"02/10/2017";6;RECIFE;PASSARINHO;1;63
41666308;"30/08/2017";"02/10/2017";6;RECIFE;PASSARINHO;0;63
40993041;"17/04/2017";"24/04/2017";6;RECIFE;PASSARINHO;0;63
40954255;"04/04/2017";"09/05/2017";6;RECIFE;PASSARINHO;0;63
42186068;"11/12/2017";"15/12/2017";6;RECIFE;PASSARINHO;0;63
40800584;"02/03/2017";"10/03/2017";6;RECIFE;PASSARINHO;2;20
41809387;"03/10/2017";"17/10/2017";6;RECIFE;PASSARINHO;0;20
41244477;"12/06/2017";"12/06/2017";6;RECIFE;PASSARINHO;0;32
41245022;"12/06/2017";"12/06/2017";6;RECIFE;PASSARINHO;0;20
42200762;"14/12/2017";"14/12/2017";6;RECIFE;PASSARINHO;0;60
41666307;"30/08/2017";"01/09/2017";6;RECIFE;PASSARINHO;0;32
41676910;"01/09/2017";"01/09/2017";6;RECIFE;PASSARINHO;0;20
40874271;"14/03/2017";"30/03/2017";6;RECIFE;PASSARINHO;0;63
41032903;"26/04/2017";"09/05/2017";6;RECIFE;PASSARINHO;0;63
41773908;"26/09/2017";"26/09/2017";6;RECIFE;PASSARINHO;0;20
41773333;"26/09/2017";"26/09/2017";6;RECIFE;PASSARINHO;0;32
41701915;"12/09/2017";"13/09/2017";4;RECIFE;PASSARINHO;0;20
42204475;"15/12/2017";"15/12/2017";4;RECIFE;PASSARINHO;0;63
42202873;"15/12/2017";"15/12/2017";4;RECIFE;PASSARINHO;0;63
41657716;"30/08/2017";"02/10/2017";6;RECIFE;PASSARINHO;1;20
41975549;"31/10/2017";"31/10/2017";6;RECIFE;PASSARINHO;0;20
41975401;"31/10/2017";"31/10/2017";6;RECIFE;PASSARINHO;0;63
41977397;"31/10/2017";"31/10/2017";6;RECIFE;PASSARINHO;0;20
41582171;"15/08/2017";"31/10/2017";6;RECIFE;PASSARINHO;0;63
41277032;"20/06/2017";"22/06/2017";4;RECIFE;PASSARINHO;0;63
41424501;"20/07/2017";"20/07/2017";6;RECIFE;PASSARINHO;0;20
42050921;"16/11/2017";"16/11/2017";6;RECIFE;PASSARINHO;0;20
41352441;"03/07/2017";"04/07/2017";6;RECIFE;PASSARINHO;0;20
41598637;"19/08/2017";"22/08/2017";6;RECIFE;PASSARINHO;0;20
40920743;"27/03/2017";"27/03/2017";6;RECIFE;PASSARINHO;6;20
41820303;"05/10/2017";"10/10/2017";6;RECIFE;PASSARINHO;0;25
40801051;"02/03/2017";"06/03/2017";6;RECIFE;PASSARINHO;0;20
41598636;"19/08/2017";"19/08/2017";6;RECIFE;PASSARINHO;0;20
41689085;"05/09/2017";"06/09/2017";6;RECIFE;PASSARINHO;0;20
41689310;"05/09/2017";"21/09/2017";1;RECIFE;PASSARINHO;0;20
41425422;"20/07/2017";"21/07/2017";8;RECIFE;PASSARINHO;0;63
41714706;"15/09/2017";"15/09/2017";6;RECIFE;PASSARINHO;0;20
41597114;"19/08/2017";"19/08/2017";4;RECIFE;PASSARINHO;0;25
41725653;"19/09/2017";"19/09/2017";6;RECIFE;PASSARINHO;0;20
41099086;"10/05/2017";"10/05/2017";6;RECIFE;BREJO DE BEBERIBE;0;25
41091500;"08/05/2017";"10/05/2017";6;RECIFE;BREJO DE BEBERIBE;0;63
42087104;"24/11/2017";"24/11/2017";6;RECIFE;BREJO DE BEBERIBE;2;20
42087296;"24/11/2017";"24/11/2017";6;RECIFE;BREJO DE BEBERIBE;2;20
41978067;"31/10/2017";"24/11/2017";6;RECIFE;BREJO DE BEBERIBE;2;63
41877966;"18/10/2017";"18/10/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
42017076;"07/11/2017";"07/11/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
40578086;"20/01/2017";"03/10/2017";6;RECIFE;BREJO DE BEBERIBE;0;63
40874173;"14/03/2017";"14/03/2017";4;RECIFE;BREJO DE BEBERIBE;0;32
41033839;"26/04/2017";"28/04/2017";6;RECIFE;BREJO DE BEBERIBE;1;20
41136343;"19/05/2017";"19/05/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
41136730;"19/05/2017";"19/05/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
41813565;"04/10/2017";"04/10/2017";6;RECIFE;BREJO DE BEBERIBE;0;32
42047505;"14/11/2017";"16/11/2017";6;RECIFE;BREJO DE BEBERIBE;0;32
41130680;"18/05/2017";"18/05/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
41131275;"18/05/2017";"18/05/2017";6;RECIFE;BREJO DE BEBERIBE;0;28
40520616;"05/01/2017";"08/02/2017";6;RECIFE;BREJO DE BEBERIBE;0;32
42192741;"13/12/2017";"14/12/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
42043118;"13/11/2017";"14/11/2017";6;RECIFE;BREJO DE BEBERIBE;0;63
42192742;"13/12/2017";"14/12/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
41813316;"04/10/2017";"05/10/2017";4;RECIFE;BREJO DE BEBERIBE;0;300
42057009;"17/11/2017";"17/11/2017";4;RECIFE;BREJO DE BEBERIBE;0;20
42056791;"17/11/2017";"17/11/2017";4;RECIFE;BREJO DE BEBERIBE;0;20
42023489;"09/11/2017";"09/11/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
41885350;"19/10/2017";"20/10/2017";4;RECIFE;BREJO DE BEBERIBE;1;300
42286564;"29/12/2017";"29/12/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
42102985;"27/11/2017";"07/12/2017";6;RECIFE;BREJO DE BEBERIBE;0;63
41286683;"22/06/2017";"22/06/2017";6;RECIFE;BREJO DE BEBERIBE;0;20
41565485;"10/08/2017";"18/09/2017";4;RECIFE;BREJO DE BEBERIBE;0;20
41565444;"10/08/2017";"11/08/2017";4;RECIFE;BREJO DE BEBERIBE;0;20
41565511;"10/08/2017";"11/08/2017";4;RECIFE;BREJO DE BEBERIBE;0;20
42042732;"13/11/2017";"14/11/2017";6;RECIFE;BREJO DE BEBERIBE;0;63
40952808;"04/04/2017";"18/04/2017";6;RECIFE;BREJO DE BEBERIBE;0;32
41750694;"22/09/2017";"22/09/2017";4;RECIFE;BREJO DE BEBERIBE;0;32
41750695;"22/09/2017";"25/09/2017";4;RECIFE;BREJO DE BEBERIBE;0;32
41750692;"22/09/2017";"25/09/2017";4;RECIFE;BREJO DE BEBERIBE;0;32
41750693;"22/09/2017";"22/09/2017";4;RECIFE;BREJO DE BEBERIBE;0;32
41750690;"22/09/2017";"25/09/2017";4;RECIFE;BREJO DE BEBERIBE;0;32
41698755;"12/09/2017";"24/09/2017";8;RECIFE;BREJO DE BEBERIBE;0;32
42254674;"26/12/2017";"27/12/2017";8;RECIFE;BREJO DE BEBERIBE;0;20
41731313;"20/09/2017";"20/09/2017";4;RECIFE;BREJO DE BEBERIBE;0;20
40989261;"13/04/2017";"27/04/2017";6;RECIFE;MACAXEIRA;1;32
41053716;"27/04/2017";"27/04/2017";6;RECIFE;MACAXEIRA;1;20
41051608;"27/04/2017";"27/04/2017";6;RECIFE;MACAXEIRA;1;32
41053423;"27/04/2017";"27/04/2017";6;RECIFE;MACAXEIRA;1;32
40979792;"11/04/2017";"12/04/2017";11;RECIFE;MACAXEIRA;0;20
40876594;"15/03/2017";"10/04/2017";6;RECIFE;MACAXEIRA;0;20
41817336;"05/10/2017";"06/10/2017";6;RECIFE;MACAXEIRA;0;32
41811661;"04/10/2017";"10/10/2017";6;RECIFE;MACAXEIRA;1;25
41237274;"07/06/2017";"12/06/2017";6;RECIFE;MACAXEIRA;0;63
41255374;"13/06/2017";"13/06/2017";4;RECIFE;MACAXEIRA;0;20
41254649;"13/06/2017";"13/06/2017";4;RECIFE;MACAXEIRA;0;32
41254868;"13/06/2017";"13/06/2017";4;RECIFE;MACAXEIRA;0;20
41773010;"26/09/2017";"27/09/2017";6;RECIFE;MACAXEIRA;0;63
41773012;"26/09/2017";"27/09/2017";6;RECIFE;MACAXEIRA;0;63
41773011;"26/09/2017";"27/09/2017";6;RECIFE;MACAXEIRA;0;32
41371192;"10/07/2017";"10/07/2017";6;RECIFE;MACAXEIRA;0;20
42254690;"26/12/2017";"26/12/2017";6;RECIFE;MACAXEIRA;0;25
42254144;"26/12/2017";"26/12/2017";6;RECIFE;MACAXEIRA;0;20
41858552;"13/10/2017";"23/10/2017";6;RECIFE;MACAXEIRA;4;20
42198271;"14/12/2017";"14/12/2017";4;RECIFE;MACAXEIRA;0;32
41371216;"10/07/2017";"10/07/2017";1;RECIFE;MACAXEIRA;1;20
40974312;"10/04/2017";"12/04/2017";6;RECIFE;MACAXEIRA;0;25
41632150;"28/08/2017";"28/08/2017";6;RECIFE;MACAXEIRA;0;20
41217325;"01/06/2017";"01/06/2017";6;RECIFE;MACAXEIRA;0;20
41106257;"11/05/2017";"12/05/2017";6;RECIFE;MACAXEIRA;0;63
41904724;"23/10/2017";"23/10/2017";4;RECIFE;MACAXEIRA;0;32
41778110;"27/09/2017";"28/09/2017";6;RECIFE;MACAXEIRA;0;20
40947953;"03/04/2017";"04/04/2017";6;RECIFE;MACAXEIRA;0;20
41817648;"05/10/2017";"06/10/2017";6;RECIFE;MACAXEIRA;0;1
41716357;"15/09/2017";"18/09/2017";4;RECIFE;MACAXEIRA;0;20
41758310;"25/09/2017";"25/09/2017";4;RECIFE;MACAXEIRA;0;20
41758481;"25/09/2017";"25/09/2017";4;RECIFE;MACAXEIRA;0;20
41964151;"30/10/2017";"30/10/2017";6;RECIFE;MACAXEIRA;0;32
41351224;"03/07/2017";"03/07/2017";6;RECIFE;MACAXEIRA;3;20
41757898;"25/09/2017";"05/10/2017";6;RECIFE;MACAXEIRA;1;40
41820251;"05/10/2017";"05/10/2017";6;RECIFE;MACAXEIRA;1;20
41973953;"31/10/2017";"31/10/2017";1;RECIFE;MACAXEIRA;0;1
41877596;"18/10/2017";"23/10/2017";6;RECIFE;MACAXEIRA;0;20
41721619;"18/09/2017";"18/09/2017";6;RECIFE;MACAXEIRA;3;20
41676794;"01/09/2017";"18/09/2017";6;RECIFE;MACAXEIRA;3;20
41417752;"19/07/2017";"19/07/2017";1;RECIFE;MACAXEIRA;0;20
40504302;"04/01/2017";"09/02/2017";1;RECIFE;MACAXEIRA;0;20
40519898;"05/01/2017";"06/01/2017";6;RECIFE;MACAXEIRA;0;25
40523621;"06/01/2017";"06/01/2017";6;RECIFE;MACAXEIRA;0;25
42231936;"21/12/2017";"28/12/2017";6;RECIFE;MACAXEIRA;0;20
41903151;"23/10/2017";"23/10/2017";6;RECIFE;MACAXEIRA;0;25
41904703;"23/10/2017";"23/10/2017";4;RECIFE;MACAXEIRA;0;20
40877031;"15/03/2017";"16/03/2017";6;RECIFE;MACAXEIRA;0;20
40881928;"16/03/2017";"16/03/2017";6;RECIFE;MACAXEIRA;0;40
41309280;"27/06/2017";"27/06/2017";6;RECIFE;MACAXEIRA;0;20
41303432;"27/06/2017";"27/06/2017";6;RECIFE;MACAXEIRA;0;20
42051673;"16/11/2017";"16/11/2017";6;RECIFE;MACAXEIRA;0;20
41858551;"13/10/2017";"23/10/2017";6;RECIFE;MACAXEIRA;0;20
41723672;"19/09/2017";"25/09/2017";8;RECIFE;MACAXEIRA;0;20
40707806;"10/02/2017";"13/02/2017";6;RECIFE;MACAXEIRA;1;20
42226539;"20/12/2017";"20/12/2017";6;RECIFE;MACAXEIRA;0;20
42050118;"14/11/2017";"16/11/2017";6;RECIFE;MACAXEIRA;0;60
40807160;"03/03/2017";"03/03/2017";6;RECIFE;MACAXEIRA;3;20
40795911;"24/02/2017";"03/03/2017";6;RECIFE;MACAXEIRA;3;40
40841880;"09/03/2017";"09/03/2017";6;RECIFE;MACAXEIRA;0;20
41720935;"18/09/2017";"18/09/2017";6;RECIFE;MACAXEIRA;0;20
41704787;"13/09/2017";"18/09/2017";6;RECIFE;MACAXEIRA;0;20
41033228;"26/04/2017";"26/04/2017";6;RECIFE;MACAXEIRA;0;20
41010718;"22/04/2017";"26/04/2017";6;RECIFE;MACAXEIRA;0;60
40660933;"01/02/2017";"06/02/2017";6;RECIFE;MACAXEIRA;1;20
41773009;"26/09/2017";"24/10/2017";6;RECIFE;MACAXEIRA;0;20
42054273;"16/11/2017";"16/11/2017";6;RECIFE;MACAXEIRA;0;1
42051513;"16/11/2017";"16/11/2017";6;RECIFE;MACAXEIRA;0;32
41477149;"26/07/2017";"26/07/2017";6;RECIFE;MACAXEIRA;0;20
41720552;"18/09/2017";"25/09/2017";6;RECIFE;MACAXEIRA;1;20
40661017;"01/02/2017";"06/02/2017";6;RECIFE;MACAXEIRA;0;20
40876033;"15/03/2017";"27/03/2017";6;RECIFE;MACAXEIRA;0;20
41383466;"13/07/2017";"13/07/2017";6;RECIFE;MACAXEIRA;0;32
41610663;"23/08/2017";"24/08/2017";1;RECIFE;MACAXEIRA;0;1
41615664;"25/08/2017";"25/08/2017";1;RECIFE;MACAXEIRA;0;63
41418726;"19/07/2017";"24/08/2017";6;RECIFE;MACAXEIRA;0;1
41241165;"09/06/2017";"09/06/2017";6;RECIFE;MACAXEIRA;0;20
41264357;"15/06/2017";"17/06/2017";4;RECIFE;MACAXEIRA;0;32
40881571;"16/03/2017";"20/03/2017";6;RECIFE;MACAXEIRA;2;32
40920126;"27/03/2017";"29/03/2017";4;RECIFE;MACAXEIRA;0;32
40920152;"27/03/2017";"28/03/2017";6;RECIFE;MACAXEIRA;0;20
41078937;"04/05/2017";"04/05/2017";6;RECIFE;MACAXEIRA;0;32
40891982;"21/03/2017";"21/03/2017";6;RECIFE;MACAXEIRA;1;20
40885978;"17/03/2017";"21/03/2017";6;RECIFE;MACAXEIRA;1;40
40684249;"07/02/2017";"09/02/2017";6;RECIFE;MACAXEIRA;0;20
41108383;"12/05/2017";"15/05/2017";6;RECIFE;MACAXEIRA;0;25
40988197;"12/04/2017";"18/04/2017";1;RECIFE;MACAXEIRA;1;20
40920408;"27/03/2017";"28/03/2017";8;RECIFE;MACAXEIRA;0;20
41080701;"04/05/2017";"04/05/2017";8;RECIFE;MACAXEIRA;0;20
40895541;"22/03/2017";"23/03/2017";6;RECIFE;MACAXEIRA;1;25
40739900;"15/02/2017";"17/02/2017";6;RECIFE;MACAXEIRA;0;20
41509789;"31/07/2017";"07/08/2017";4;RECIFE;MACAXEIRA;0;20
41534827;"07/08/2017";"07/08/2017";6;RECIFE;MACAXEIRA;0;20
41535081;"07/08/2017";"07/08/2017";6;RECIFE;MACAXEIRA;0;20
41331554;"29/06/2017";"29/06/2017";6;RECIFE;MACAXEIRA;0;20
41330472;"28/06/2017";"29/06/2017";6;RECIFE;MACAXEIRA;0;20
41159450;"23/05/2017";"23/05/2017";1;RECIFE;MACAXEIRA;0;20
41241816;"09/06/2017";"12/06/2017";6;RECIFE;MACAXEIRA;0;32
41253777;"13/06/2017";"13/06/2017";6;RECIFE;MACAXEIRA;0;32
40707383;"10/02/2017";"22/03/2017";1;RECIFE;MACAXEIRA;0;25
42154616;"05/12/2017";"06/12/2017";1;RECIFE;JARDIM SAO PAULO;0;20
42009466;"06/11/2017";"13/02/2018";6;RECIFE;JARDIM SAO PAULO;0;32
40872106;"14/03/2017";"15/03/2017";6;RECIFE;JARDIM SAO PAULO;0;60
41048497;"27/04/2017";"27/04/2017";8;RECIFE;JARDIM SAO PAULO;0;32
41051744;"27/04/2017";"27/04/2017";8;RECIFE;JARDIM SAO PAULO;0;25
41878524;"18/10/2017";"19/10/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41695073;"11/09/2017";"13/09/2017";6;RECIFE;JARDIM SAO PAULO;1;20
42153504;"05/12/2017";"08/12/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42178481;"08/12/2017";"08/12/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42178526;"08/12/2017";"08/12/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41919169;"25/10/2017";"01/11/2017";6;RECIFE;JARDIM SAO PAULO;0;25
41919338;"25/10/2017";"26/10/2017";6;RECIFE;JARDIM SAO PAULO;0;20
40974196;"10/04/2017";"11/04/2017";6;RECIFE;JARDIM SAO PAULO;0;1
41002435;"20/04/2017";"20/04/2017";8;RECIFE;JARDIM SAO PAULO;0;20
41583632;"15/08/2017";"15/08/2017";4;RECIFE;JARDIM SAO PAULO;0;25
40885076;"17/03/2017";"21/03/2017";6;RECIFE;JARDIM SAO PAULO;0;25
41511776;"31/07/2017";"01/09/2017";6;RECIFE;JARDIM SAO PAULO;1;75
41245835;"12/06/2017";"28/06/2017";6;RECIFE;JARDIM SAO PAULO;0;32
42051569;"16/11/2017";"21/11/2017";1;RECIFE;JARDIM SAO PAULO;1;20
42147594;"01/12/2017";"02/12/2017";1;RECIFE;JARDIM SAO PAULO;1;1
42057765;"17/11/2017";"20/11/2017";6;RECIFE;JARDIM SAO PAULO;0;32
42023542;"09/11/2017";"16/11/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41771287;"26/09/2017";"28/09/2017";6;RECIFE;JARDIM SAO PAULO;0;25
42018580;"08/11/2017";"16/11/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42200228;"14/12/2017";"18/12/2017";8;RECIFE;JARDIM SAO PAULO;0;20
42213688;"18/12/2017";"18/12/2017";8;RECIFE;JARDIM SAO PAULO;0;20
41608903;"22/08/2017";"24/08/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42057691;"17/11/2017";"21/11/2017";8;RECIFE;JARDIM SAO PAULO;0;20
42065392;"21/11/2017";"21/11/2017";8;RECIFE;JARDIM SAO PAULO;0;20
42177122;"07/12/2017";"07/12/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42162539;"06/12/2017";"07/12/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42177525;"07/12/2017";"07/12/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42177399;"07/12/2017";"07/12/2017";6;RECIFE;JARDIM SAO PAULO;0;25
42177304;"07/12/2017";"07/12/2017";6;RECIFE;JARDIM SAO PAULO;0;25
42177087;"07/12/2017";"05/01/2018";6;RECIFE;JARDIM SAO PAULO;0;1
40497293;"03/01/2017";"05/01/2017";6;RECIFE;JARDIM SAO PAULO;0;1
41847465;"11/10/2017";"17/10/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42155395;"05/12/2017";"07/12/2017";6;RECIFE;JARDIM SAO PAULO;0;25
41238341;"08/06/2017";"14/06/2017";6;RECIFE;JARDIM SAO PAULO;0;25
40958951;"05/04/2017";"10/04/2017";6;RECIFE;JARDIM SAO PAULO;0;25
40559700;"13/01/2017";"17/01/2017";4;RECIFE;JARDIM SAO PAULO;0;1
40559061;"13/01/2017";"13/01/2017";4;RECIFE;JARDIM SAO PAULO;0;20
40568430;"17/01/2017";"24/01/2017";6;RECIFE;JARDIM SAO PAULO;0;1
41012640;"24/04/2017";"11/05/2017";6;RECIFE;JARDIM SAO PAULO;0;0.2
41584036;"15/08/2017";"17/08/2017";6;RECIFE;JARDIM SAO PAULO;0;32
40930405;"28/03/2017";"05/04/2017";6;RECIFE;JARDIM SAO PAULO;0;1
40921451;"27/03/2017";"28/03/2017";6;RECIFE;JARDIM SAO PAULO;0;1
41878843;"18/10/2017";"24/10/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41595446;"18/08/2017";"24/08/2017";1;RECIFE;JARDIM SAO PAULO;0;20
41613484;"24/08/2017";"24/08/2017";1;RECIFE;JARDIM SAO PAULO;0;20
42223523;"19/12/2017";"20/12/2017";1;RECIFE;JARDIM SAO PAULO;0;20
41686190;"05/09/2017";"11/09/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41583948;"15/08/2017";"24/08/2017";6;RECIFE;JARDIM SAO PAULO;0;20
40672588;"03/02/2017";"06/02/2017";6;RECIFE;JARDIM SAO PAULO;0;60
42071436;"22/11/2017";"23/11/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41098389;"10/05/2017";"12/05/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42144866;"01/12/2017";"06/12/2017";6;RECIFE;JARDIM SAO PAULO;0;25
40796821;"24/02/2017";"06/03/2017";6;RECIFE;JARDIM SAO PAULO;0;1
40847917;"09/03/2017";"17/03/2017";1;RECIFE;JARDIM SAO PAULO;0;1
40672770;"06/02/2017";"06/02/2017";6;RECIFE;JARDIM SAO PAULO;0;1
41119295;"17/05/2017";"17/05/2017";4;RECIFE;JARDIM SAO PAULO;0;75
40871804;"14/03/2017";"15/03/2017";6;RECIFE;JARDIM SAO PAULO;0;1
41198965;"26/05/2017";"26/05/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41180236;"24/05/2017";"26/05/2017";6;RECIFE;JARDIM SAO PAULO;0;25
42068585;"22/11/2017";"14/12/2017";6;RECIFE;JARDIM SAO PAULO;1;100
42178943;"08/12/2017";"05/01/2018";6;RECIFE;JARDIM SAO PAULO;0;1
42119424;"28/11/2017";"08/12/2017";6;RECIFE;JARDIM SAO PAULO;0;32
42013159;"06/11/2017";"08/11/2017";6;RECIFE;JARDIM SAO PAULO;0;32
41645635;"29/08/2017";"11/10/2017";6;RECIFE;JARDIM SAO PAULO;6;100
41817206;"05/10/2017";"07/10/2017";1;RECIFE;JARDIM SAO PAULO;0;20
41947766;"26/10/2017";"27/10/2017";6;RECIFE;JARDIM SAO PAULO;0;1
40961091;"06/04/2017";"10/04/2017";6;RECIFE;JARDIM SAO PAULO;0;25
40664786;"02/02/2017";"03/02/2017";6;RECIFE;JARDIM SAO PAULO;0;1
42058809;"18/11/2017";"21/11/2017";6;RECIFE;JARDIM SAO PAULO;0;20
42147600;"01/12/2017";"04/12/2017";6;RECIFE;JARDIM SAO PAULO;4;1
42057611;"17/11/2017";"21/11/2017";6;RECIFE;JARDIM SAO PAULO;4;20
40939670;"30/03/2017";"31/03/2017";6;RECIFE;JARDIM SAO PAULO;0;1
40658919;"31/01/2017";"06/02/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41631878;"28/08/2017";"29/08/2017";6;RECIFE;JARDIM SAO PAULO;0;20
41723599;"19/09/2017";"20/09/2017";8;RECIFE;JARDIM SAO PAULO;0;0.2
41533281;"07/08/2017";"09/08/2017";6;RECIFE;JARDIM SAO PAULO;0;20
